id,bin15,bin5,historicalspeed,Location,Vehicles,currentspeed,dow,fromnodeid,navteqid,tonodeid,obstime,Signal_duration,,,,
343157139,1,3,743,Bur_Dubai,Cars/Trucks,42,7,2,1,1,80428.42,0,,,,
343157140,1,3,681,Al_Sayed_Road,Cars/Trucks,67,7,2,0,1,163714.92,0,,,,
343157141,1,3,521,Bur_Dubai,Two-Wheelers,39,6,2,0,1,27375.15,0,,,,
343157142,1,3,741,Al_Sayed_Road,Cars/Trucks,25,4,2,1,1,73873.65,0,,,,
343157143,1,3,790,Al_Sayed_Road,Cars/Trucks,46,8,1,0,0,139266.48,1,,,,
343157144,1,3,622,Bur_Dubai,Cars/Trucks,35,8,2,1,1,131772.51,0,,,,
343157145,1,3,669,Bur_Dubai,Cars/Trucks,45,7,1,0,1,173454.07,0,,,,
343157146,1,3,583,Bur_Dubai,Cars/Trucks,59,7,1,0,1,67552.71,0,,,,
343157147,1,3,520,Al_Sayed_Road,Two-Wheelers,63,5,1,1,1,34765.33,0,,,,
343157148,1,3,579,Al_Sayed_Road,Cars/Trucks,37,5,2,0,0,120219.14,0,,,,
343157149,1,3,698,Al_Sayed_Road,Two-Wheelers,39,9,1,0,0,90212.38,0,,,,
343157150,1,3,548,Al_Sayed_Road,Cars/Trucks,39,7,1,1,0,164975.82,0,,,,
343157151,1,3,672,Palm_Jumeirah,Cars/Trucks,40,10,1,1,0,1285.81,1,,,,
343157152,1,3,653,Palm_Jumeirah,Cars/Trucks,31,9,1,1,0,83679.46,0,,,,
343157153,1,3,734,Al_Sayed_Road,Two-Wheelers,37,2,1,0,0,34548.74,0,,,,
343157154,1,3,794,Bur_Dubai,Two-Wheelers,41,7,2,1,1,74275.08,0,,,,
343157155,1,3,641,Bur_Dubai,Cars/Trucks,30,2,2,0,1,7278.57,0,,,,
343157156,1,3,824,Bur_Dubai,Cars/Trucks,30,0,1,1,1,162053.92,0,,,,
343157157,1,3,534,Al_Sayed_Road,Two-Wheelers,33,3,1,0,0,199336.63,0,,,,
343157158,1,3,653,Al_Sayed_Road,Cars/Trucks,55,2,1,0,1,62347.71,0,,,,
343157159,1,3,498,Bur_Dubai,Cars/Trucks,34,5,2,1,1,91711.66,0,,,,
343157160,1,3,683,Bur_Dubai,Cars/Trucks,30,10,1,0,0,79240.9,0,,,,
343157161,1,3,618,Palm_Jumeirah,Cars/Trucks,42,8,2,1,1,76679.6,0,,,,
343157162,1,3,538,Bur_Dubai,Cars/Trucks,37,1,1,1,0,162511.55,0,,,,
343157163,1,3,643,Al_Sayed_Road,Cars/Trucks,34,3,1,1,1,21360.88,0,,,,
343157164,1,3,428,Bur_Dubai,Two-Wheelers,31,2,2,1,0,54487.43,0,,,,
343157165,1,3,593,Palm_Jumeirah,Two-Wheelers,32,9,2,1,0,53931.05,1,,,,
343157166,1,3,718,Bur_Dubai,Two-Wheelers,31,0,2,1,0,103165.15,0,,,,
343157167,1,3,811,Palm_Jumeirah,Cars/Trucks,52,10,1,0,0,146359.81,1,,,,
343157168,1,3,823,Al_Sayed_Road,Two-Wheelers,46,3,1,1,1,28370.95,1,,,,
343157169,1,3,645,Al_Sayed_Road,Cars/Trucks,49,2,2,0,0,10023.15,0,,,,
343157170,1,3,710,Bur_Dubai,Cars/Trucks,33,10,2,1,1,192928.82,0,,,,
343157171,1,3,591,Al_Sayed_Road,Cars/Trucks,30,8,2,0,0,50485.7,0,,,,
343157172,1,3,748,Palm_Jumeirah,Two-Wheelers,27,2,1,1,1,131662.47,0,,,,
343157173,1,3,850,Bur_Dubai,Two-Wheelers,37,7,1,1,1,152235.3,0,,,,
343157174,1,3,542,Bur_Dubai,Cars/Trucks,38,8,1,1,1,68093.23,1,,,,
343157175,1,3,809,Bur_Dubai,Cars/Trucks,38,3,2,1,1,80061.31,0,,,,
343157176,1,3,675,Bur_Dubai,Cars/Trucks,54,2,1,1,0,149583.67,1,,,,
343157177,1,3,607,Al_Sayed_Road,Two-Wheelers,27,5,1,0,0,7631.27,0,,,,
343157178,1,3,850,Bur_Dubai,Two-Wheelers,31,4,2,1,1,33082.81,0,,,,
343157179,1,3,789,Bur_Dubai,Cars/Trucks,37,3,1,1,0,121883.87,1,,,,
343157180,1,3,598,Bur_Dubai,Two-Wheelers,43,5,3,1,1,100722.72,1,,,,
343157181,1,3,756,Palm_Jumeirah,Cars/Trucks,41,2,2,0,1,47093.11,0,,,,
343157182,1,3,687,Bur_Dubai,Two-Wheelers,47,7,2,1,1,177624.01,0,,,,
343157183,1,3,724,Bur_Dubai,Cars/Trucks,40,6,2,0,0,106149.48,0,,,,
343157184,1,3,700,Bur_Dubai,Two-Wheelers,44,2,1,1,0,16874.92,0,,,,
343157185,1,3,635,Al_Sayed_Road,Cars/Trucks,50,7,2,0,0,54560.79,1,,,,
343157186,1,3,687,Palm_Jumeirah,Cars/Trucks,26,2,1,1,1,153605.75,0,,,,
343157187,1,3,613,Bur_Dubai,Two-Wheelers,46,8,1,0,1,44390.38,0,,,,
343157188,1,3,781,Bur_Dubai,Two-Wheelers,38,3,2,1,0,63218.85,0,,,,
343157189,1,3,703,Al_Sayed_Road,Cars/Trucks,20,3,1,1,1,41626.78,0,,,,
343157190,1,3,593,Palm_Jumeirah,Two-Wheelers,62,3,1,0,1,24765.53,1,,,,
343157191,1,3,743,Bur_Dubai,Two-Wheelers,40,6,1,1,0,28280.8,1,,,,
343157192,1,3,640,Al_Sayed_Road,Two-Wheelers,46,8,2,1,0,89043.19,0,,,,
343157193,1,3,849,Palm_Jumeirah,Cars/Trucks,37,7,2,1,1,17294.12,0,,,,
343157194,1,3,778,Bur_Dubai,Cars/Trucks,38,3,2,1,1,126702.41,0,,,,
343157195,1,3,539,Palm_Jumeirah,Two-Wheelers,38,8,1,1,0,13123.41,0,,,,
343157196,1,3,489,Palm_Jumeirah,Cars/Trucks,28,1,2,1,1,167973.63,0,,,,
343157197,1,3,568,Al_Sayed_Road,Two-Wheelers,43,9,1,1,0,125870.79,1,,,,
343157198,1,3,618,Al_Sayed_Road,Cars/Trucks,38,5,1,1,0,91972.49,0,,,,
343157199,1,3,710,Palm_Jumeirah,Two-Wheelers,30,10,2,1,0,155593.74,0,,,,
343157200,1,3,625,Bur_Dubai,Cars/Trucks,52,5,1,1,1,67788.49,0,,,,
343157201,1,3,682,Al_Sayed_Road,Cars/Trucks,46,7,1,1,1,62615.35,0,,,,
343157202,1,3,727,Al_Sayed_Road,Cars/Trucks,43,2,1,1,1,107415.02,1,,,,
343157203,1,3,794,Bur_Dubai,Two-Wheelers,41,7,3,1,0,166526.26,1,,,,
343157204,1,3,652,Al_Sayed_Road,Cars/Trucks,71,4,1,1,1,120107.1,0,,,,
343157205,1,3,670,Al_Sayed_Road,Cars/Trucks,42,3,1,1,0,188227.8,0,,,,
343157206,1,3,460,Palm_Jumeirah,Two-Wheelers,40,6,2,1,0,91560.63,1,,,,
343157207,1,3,568,Al_Sayed_Road,Two-Wheelers,26,6,2,0,0,166495.2,0,,,,
343157208,1,3,643,Bur_Dubai,Cars/Trucks,30,5,1,1,1,165614.4,0,,,,
343157209,1,3,521,Bur_Dubai,Cars/Trucks,37,2,2,1,1,86372.24,0,,,,
343157210,1,3,615,Bur_Dubai,Cars/Trucks,32,7,1,1,1,2755.53,0,,,,
343157211,1,3,575,Al_Sayed_Road,Cars/Trucks,43,3,1,1,0,83594.51,0,,,,
343157212,1,3,717,Bur_Dubai,Two-Wheelers,41,3,1,1,1,103706.41,0,,,,
343157213,1,3,648,Bur_Dubai,Two-Wheelers,54,9,1,0,0,5924.38,1,,,,
343157214,1,3,535,Palm_Jumeirah,Cars/Trucks,48,5,1,1,1,58203.67,1,,,,
343157215,1,3,626,Al_Sayed_Road,Cars/Trucks,29,7,2,1,0,49361.84,0,,,,
343157216,1,3,611,Al_Sayed_Road,Cars/Trucks,52,7,1,0,1,73585.18,1,,,,
343157217,1,3,734,Al_Sayed_Road,Cars/Trucks,39,6,1,1,1,95135.27,0,,,,
343157218,1,3,709,Bur_Dubai,Cars/Trucks,49,4,2,1,1,38794.57,0,,,,
343157219,1,3,591,Bur_Dubai,Cars/Trucks,43,3,2,0,1,198926.36,0,,,,
343157220,1,3,664,Bur_Dubai,Cars/Trucks,43,9,2,1,1,56099.86,0,,,,
343157221,1,3,431,Bur_Dubai,Cars/Trucks,37,0,1,1,1,117023.08,0,,,,
343157222,1,3,647,Palm_Jumeirah,Two-Wheelers,22,3,2,0,1,62083,0,,,,
343157223,1,3,578,Bur_Dubai,Cars/Trucks,32,4,2,1,1,141822.8,0,,,,
343157224,1,3,555,Palm_Jumeirah,Cars/Trucks,41,10,2,1,1,185387.14,0,,,,
343157225,1,3,775,Al_Sayed_Road,Cars/Trucks,30,4,2,0,1,57461.13,0,,,,
343157226,1,3,850,Palm_Jumeirah,Cars/Trucks,39,3,2,1,1,120380.12,0,,,,
343157227,1,3,625,Bur_Dubai,Cars/Trucks,43,8,1,1,0,133020.9,1,,,,
343157228,1,3,645,Al_Sayed_Road,Two-Wheelers,37,7,2,1,0,13589.93,0,,,,
343157229,1,3,608,Palm_Jumeirah,Cars/Trucks,44,7,1,1,1,77830.36,1,,,,
343157230,1,3,689,Al_Sayed_Road,Two-Wheelers,31,4,2,1,1,136610.02,0,,,,
343157231,1,3,652,Palm_Jumeirah,Cars/Trucks,50,8,1,1,1,17160.94,1,,,,
343157232,1,3,769,Bur_Dubai,Two-Wheelers,26,7,2,1,0,176843.53,0,,,,
343157233,1,3,611,Bur_Dubai,Two-Wheelers,43,8,1,1,0,114996.33,0,,,,
343157234,1,3,489,Bur_Dubai,Cars/Trucks,38,8,2,0,1,196990.79,0,,,,
343157235,1,3,528,Palm_Jumeirah,Two-Wheelers,46,9,1,1,0,133146.03,1,,,,
343157236,1,3,632,Bur_Dubai,Cars/Trucks,44,3,1,1,0,185667.72,0,,,,
343157237,1,3,429,Bur_Dubai,Two-Wheelers,27,6,2,1,1,24020.49,0,,,,
343157238,1,3,457,Bur_Dubai,Cars/Trucks,41,8,3,1,1,185750.02,1,,,,
343157239,1,3,768,Al_Sayed_Road,Two-Wheelers,44,6,1,1,1,178045.97,0,,,,
343157240,1,3,715,Al_Sayed_Road,Two-Wheelers,35,4,2,1,1,199857.47,0,,,,
343157241,1,3,668,Palm_Jumeirah,Two-Wheelers,32,10,1,1,1,43595.9,0,,,,
343157242,1,3,625,Palm_Jumeirah,Cars/Trucks,26,3,1,1,0,122810.53,0,,,,
343157243,1,3,846,Bur_Dubai,Two-Wheelers,41,5,3,1,0,3440.47,1,,,,
343157244,1,3,661,Al_Sayed_Road,Two-Wheelers,42,3,2,1,0,35989.41,0,,,,
343157245,1,3,571,Bur_Dubai,Two-Wheelers,23,10,1,0,1,17163.75,0,,,,
343157246,1,3,582,Al_Sayed_Road,Two-Wheelers,46,8,1,1,0,44506.09,1,,,,
343157247,1,3,716,Bur_Dubai,Two-Wheelers,35,8,1,0,1,17848.3,0,,,,
343157248,1,3,758,Bur_Dubai,Two-Wheelers,42,7,2,0,1,76209.56,0,,,,
343157249,1,3,725,Bur_Dubai,Cars/Trucks,66,4,1,1,1,141476.56,0,,,,
343157250,1,3,630,Bur_Dubai,Two-Wheelers,40,0,1,0,1,60032.46,1,,,,
343157251,1,3,627,Bur_Dubai,Two-Wheelers,55,2,1,1,0,100686.11,1,,,,
343157252,1,3,653,Bur_Dubai,Two-Wheelers,27,9,2,1,0,96429.29,0,,,,
343157253,1,3,775,Palm_Jumeirah,Two-Wheelers,38,4,2,1,1,15795.88,1,,,,
343157254,1,3,794,Al_Sayed_Road,Cars/Trucks,45,8,2,1,0,116547.31,0,,,,
343157255,1,3,831,Bur_Dubai,Two-Wheelers,32,2,1,1,0,191260.74,0,,,,
343157256,1,3,561,Bur_Dubai,Cars/Trucks,29,9,1,1,1,173870.39,0,,,,
343157257,1,3,705,Al_Sayed_Road,Cars/Trucks,46,7,2,1,0,117273.35,0,,,,
343157258,1,3,636,Al_Sayed_Road,Two-Wheelers,33,0,1,1,0,92277.47,1,,,,
343157259,1,3,487,Palm_Jumeirah,Two-Wheelers,46,4,2,1,1,44244.49,1,,,,
343157260,1,3,693,Bur_Dubai,Two-Wheelers,38,3,2,0,0,78133.48,1,,,,
343157261,1,3,517,Al_Sayed_Road,Two-Wheelers,29,5,2,1,0,103402.88,0,,,,
343157262,1,3,684,Bur_Dubai,Two-Wheelers,27,9,2,0,1,137835.82,0,,,,
343157263,1,3,620,Al_Sayed_Road,Two-Wheelers,43,2,2,1,0,20670.1,0,,,,
343157264,1,3,757,Bur_Dubai,Cars/Trucks,29,8,1,1,0,77469.38,0,,,,
343157265,1,3,739,Bur_Dubai,Two-Wheelers,27,6,1,1,1,57572.38,0,,,,
343157266,1,3,662,Al_Sayed_Road,Two-Wheelers,41,4,1,1,0,75884.65,1,,,,
343157267,1,3,359,Bur_Dubai,Two-Wheelers,44,6,1,1,0,146955.71,1,,,,
343157268,1,3,572,Al_Sayed_Road,Cars/Trucks,23,2,1,0,1,67040.12,0,,,,
343157269,1,3,721,Bur_Dubai,Cars/Trucks,69,2,1,1,1,178418.35,0,,,,
343157270,1,3,707,Bur_Dubai,Cars/Trucks,32,9,2,0,0,30807.02,0,,,,
343157271,1,3,444,Bur_Dubai,Two-Wheelers,40,5,1,1,0,143835.76,0,,,,
343157272,1,3,523,Bur_Dubai,Two-Wheelers,73,7,2,0,0,130883.9,1,,,,
343157273,1,3,685,Palm_Jumeirah,Two-Wheelers,30,4,2,0,1,194343.72,0,,,,
343157274,1,3,673,Palm_Jumeirah,Two-Wheelers,29,4,1,1,1,9796.69,0,,,,
343157275,1,3,503,Palm_Jumeirah,Cars/Trucks,30,10,2,0,0,47310.24,0,,,,
343157276,1,3,485,Palm_Jumeirah,Two-Wheelers,30,5,1,1,1,141148.21,0,,,,
343157277,1,3,799,Palm_Jumeirah,Cars/Trucks,28,7,2,1,1,111138.25,0,,,,
343157278,1,3,585,Al_Sayed_Road,Two-Wheelers,33,8,2,1,0,114182.07,0,,,,
343157279,1,3,607,Palm_Jumeirah,Two-Wheelers,24,2,2,0,1,127560.77,0,,,,
343157280,1,3,521,Palm_Jumeirah,Two-Wheelers,40,9,1,1,0,18082.06,0,,,,
343157281,1,3,535,Bur_Dubai,Two-Wheelers,44,2,1,1,1,136330.26,0,,,,
343157282,1,3,724,Al_Sayed_Road,Cars/Trucks,45,5,1,0,1,34121.81,0,,,,
343157283,1,3,520,Palm_Jumeirah,Cars/Trucks,32,5,1,1,0,56246.69,0,,,,
343157284,1,3,696,Al_Sayed_Road,Cars/Trucks,41,9,1,0,1,191417.42,0,,,,
343157285,1,3,657,Palm_Jumeirah,Cars/Trucks,30,1,2,1,1,23317.88,0,,,,
343157286,1,3,603,Al_Sayed_Road,Two-Wheelers,42,8,1,0,0,144675.3,1,,,,
343157287,1,3,726,Bur_Dubai,Two-Wheelers,42,2,1,0,1,175161.05,0,,,,
343157288,1,3,591,Bur_Dubai,Two-Wheelers,39,4,1,1,0,14928.8,0,,,,
343157289,1,3,792,Palm_Jumeirah,Two-Wheelers,59,9,1,0,0,161479.19,1,,,,
343157290,1,3,550,Bur_Dubai,Cars/Trucks,57,5,1,1,1,133501.94,0,,,,
343157291,1,3,601,Bur_Dubai,Two-Wheelers,26,8,1,1,1,23703.52,0,,,,
343157292,1,3,820,Bur_Dubai,Two-Wheelers,29,3,1,0,1,115985.38,0,,,,
343157293,1,3,667,Bur_Dubai,Cars/Trucks,48,2,1,1,0,43229.2,0,,,,
343157294,1,3,573,Al_Sayed_Road,Two-Wheelers,44,4,1,1,1,94862.93,0,,,,
343157295,1,3,755,Bur_Dubai,Cars/Trucks,62,1,2,0,1,142377.69,0,,,,
343157296,1,3,552,Bur_Dubai,Two-Wheelers,41,9,1,1,0,135635.25,0,,,,
343157297,1,3,598,Al_Sayed_Road,Cars/Trucks,44,8,2,1,0,148487.9,0,,,,
343157298,1,3,576,Palm_Jumeirah,Cars/Trucks,28,1,2,0,1,58976.85,0,,,,
343157299,1,3,670,Bur_Dubai,Two-Wheelers,31,9,1,0,1,76254.83,0,,,,
343157300,1,3,504,Palm_Jumeirah,Cars/Trucks,56,9,1,0,0,55857.48,1,,,,
343157301,1,3,778,Bur_Dubai,Two-Wheelers,65,7,1,1,1,77867.23,0,,,,
343157302,1,3,558,Palm_Jumeirah,Cars/Trucks,39,10,1,1,0,22878.16,1,,,,
343157303,1,3,627,Al_Sayed_Road,Cars/Trucks,44,6,1,1,1,114469.55,0,,,,
343157304,1,3,683,Bur_Dubai,Cars/Trucks,43,8,1,1,0,96754.8,0,,,,
343157305,1,3,556,Bur_Dubai,Two-Wheelers,43,6,3,0,0,125154.57,1,,,,
343157306,1,3,583,Bur_Dubai,Two-Wheelers,38,10,2,0,1,113597.64,0,,,,
343157307,1,3,705,Bur_Dubai,Two-Wheelers,24,7,1,1,0,121408.55,0,,,,
343157308,1,3,637,Bur_Dubai,Cars/Trucks,33,2,1,0,1,109219.43,0,,,,
343157309,1,3,697,Al_Sayed_Road,Cars/Trucks,56,5,1,1,1,50230.31,1,,,,
343157310,1,3,555,Palm_Jumeirah,Two-Wheelers,46,4,1,1,0,177719.88,1,,,,
343157311,1,3,594,Palm_Jumeirah,Two-Wheelers,26,6,2,0,0,131211.86,0,,,,
343157312,1,3,632,Al_Sayed_Road,Cars/Trucks,31,3,1,1,0,82152.83,1,,,,
343157313,1,3,551,Bur_Dubai,Two-Wheelers,38,10,2,1,1,216.27,0,,,,
343157314,1,3,687,Bur_Dubai,Two-Wheelers,35,3,1,1,1,1713.1,1,,,,
343157315,1,3,672,Bur_Dubai,Two-Wheelers,53,7,1,1,1,136910.18,0,,,,
343157316,1,3,521,Al_Sayed_Road,Two-Wheelers,34,7,1,1,1,20243.97,1,,,,
343157317,1,3,686,Palm_Jumeirah,Cars/Trucks,35,2,2,0,1,86043.27,0,,,,
343157318,1,3,639,Al_Sayed_Road,Cars/Trucks,28,8,2,1,0,126561.07,0,,,,
343157319,1,3,850,Bur_Dubai,Cars/Trucks,66,4,2,0,1,64350.8,0,,,,
343157320,1,3,465,Bur_Dubai,Cars/Trucks,25,2,2,1,1,10472.31,0,,,,
343157321,1,3,817,Bur_Dubai,Two-Wheelers,55,10,1,1,0,95941.55,1,,,,
343157322,1,3,578,Bur_Dubai,Cars/Trucks,23,10,1,1,1,125222.36,0,,,,
343157323,1,3,611,Al_Sayed_Road,Cars/Trucks,34,4,2,1,0,170950.58,0,,,,
343157324,1,3,616,Palm_Jumeirah,Two-Wheelers,41,1,1,1,0,236.45,1,,,,
343157325,1,3,517,Bur_Dubai,Cars/Trucks,37,5,1,0,1,31517.16,0,,,,
343157326,1,3,637,Al_Sayed_Road,Two-Wheelers,40,6,2,1,1,181610.6,0,,,,
343157327,1,3,806,Bur_Dubai,Two-Wheelers,32,3,1,1,0,156593.09,0,,,,
343157328,1,3,633,Bur_Dubai,Two-Wheelers,29,7,1,1,0,4272,0,,,,
343157329,1,3,624,Palm_Jumeirah,Two-Wheelers,35,0,2,1,0,163587.9,0,,,,
343157330,1,3,691,Bur_Dubai,Cars/Trucks,52,3,1,1,0,175843.68,1,,,,
343157331,1,3,819,Palm_Jumeirah,Two-Wheelers,49,1,4,0,0,166164.3,1,,,,
343157332,1,3,568,Palm_Jumeirah,Two-Wheelers,31,1,2,1,1,61796.64,0,,,,
343157333,1,3,806,Bur_Dubai,Cars/Trucks,48,4,1,1,1,21439.49,0,,,,
343157334,1,3,726,Al_Sayed_Road,Two-Wheelers,26,1,1,1,1,19225.85,0,,,,
343157335,1,3,552,Bur_Dubai,Cars/Trucks,36,8,2,0,0,132547.02,0,,,,
343157336,1,3,755,Palm_Jumeirah,Two-Wheelers,30,6,2,0,1,62688.55,0,,,,
343157337,1,3,634,Bur_Dubai,Cars/Trucks,26,8,1,1,0,21760.96,0,,,,
343157338,1,3,756,Bur_Dubai,Two-Wheelers,26,5,2,0,1,154460.68,0,,,,
343157339,1,3,776,Bur_Dubai,Cars/Trucks,37,2,1,0,1,8065,0,,,,
343157340,1,3,649,Bur_Dubai,Two-Wheelers,45,5,1,1,0,173365.9,1,,,,
343157341,1,3,595,Palm_Jumeirah,Cars/Trucks,32,8,2,1,1,69428.79,0,,,,
343157342,1,3,646,Bur_Dubai,Cars/Trucks,30,5,1,1,1,12757.14,0,,,,
343157343,1,3,592,Al_Sayed_Road,Cars/Trucks,38,8,2,1,0,180426.2,0,,,,
343157344,1,3,574,Bur_Dubai,Cars/Trucks,26,8,1,1,1,43093.67,0,,,,
343157345,1,3,850,Bur_Dubai,Cars/Trucks,36,1,2,0,1,68594,0,,,,
343157346,1,3,850,Al_Sayed_Road,Two-Wheelers,29,1,2,1,1,197996.65,0,,,,
343157347,1,3,475,Bur_Dubai,Two-Wheelers,46,10,2,0,0,122953,1,,,,
343157348,1,3,642,Bur_Dubai,Two-Wheelers,39,4,1,1,1,76821.24,0,,,,
343157349,1,3,710,Al_Sayed_Road,Two-Wheelers,51,4,1,0,1,141400.51,1,,,,
343157350,1,3,596,Al_Sayed_Road,Cars/Trucks,30,6,4,1,0,41921.75,1,,,,
343157351,1,3,609,Bur_Dubai,Two-Wheelers,39,8,1,0,1,175664.25,0,,,,
343157352,1,3,797,Al_Sayed_Road,Two-Wheelers,31,8,2,1,0,117916.63,0,,,,
343157353,1,3,504,Palm_Jumeirah,Two-Wheelers,43,7,1,1,0,194690.77,1,,,,
343157354,1,3,735,Al_Sayed_Road,Cars/Trucks,50,9,1,0,0,166677.35,1,,,,
343157355,1,3,680,Al_Sayed_Road,Two-Wheelers,30,3,1,1,0,160131.58,0,,,,
343157356,1,3,449,Bur_Dubai,Cars/Trucks,52,6,2,0,1,123622,0,,,,
343157357,1,3,685,Palm_Jumeirah,Cars/Trucks,57,7,1,0,1,113483.96,0,,,,
343157358,1,3,569,Al_Sayed_Road,Cars/Trucks,38,8,2,0,0,79618.79,0,,,,
343157359,1,3,631,Bur_Dubai,Cars/Trucks,35,9,2,1,0,24472.23,0,,,,
343157360,1,3,595,Palm_Jumeirah,Two-Wheelers,25,7,2,0,1,177025.79,0,,,,
343157361,1,3,461,Bur_Dubai,Two-Wheelers,28,8,1,1,1,103349.74,0,,,,
343157362,1,3,630,Bur_Dubai,Cars/Trucks,50,1,1,0,1,63606.22,1,,,,
343157363,1,3,661,Bur_Dubai,Two-Wheelers,31,7,2,1,1,14490.79,0,,,,
343157364,1,3,796,Palm_Jumeirah,Cars/Trucks,39,5,2,0,0,105080.53,0,,,,
343157365,1,3,710,Bur_Dubai,Cars/Trucks,47,5,1,0,0,83499.89,1,,,,
343157366,1,3,741,Bur_Dubai,Cars/Trucks,32,8,2,1,0,143598.7,0,,,,
343157367,1,3,606,Palm_Jumeirah,Cars/Trucks,48,4,1,0,0,36091.91,1,,,,
343157368,1,3,747,Bur_Dubai,Cars/Trucks,27,10,2,0,0,13007.89,0,,,,
343157369,1,3,549,Palm_Jumeirah,Two-Wheelers,43,3,1,1,0,6101.41,0,,,,
343157370,1,3,576,Bur_Dubai,Cars/Trucks,36,6,2,1,1,48314,0,,,,
343157371,1,3,528,Bur_Dubai,Cars/Trucks,37,6,1,1,0,197111.99,0,,,,
343157372,1,3,535,Bur_Dubai,Cars/Trucks,33,2,1,1,1,110299.78,0,,,,
343157373,1,3,575,Al_Sayed_Road,Two-Wheelers,37,0,2,0,0,30114.32,0,,,,
343157374,1,3,656,Bur_Dubai,Cars/Trucks,39,10,2,1,1,98894.64,0,,,,
343157375,1,3,440,Bur_Dubai,Cars/Trucks,42,2,2,1,0,49826.68,0,,,,
343157376,1,3,539,Al_Sayed_Road,Cars/Trucks,38,8,2,1,1,10074.05,0,,,,
343157377,1,3,850,Al_Sayed_Road,Cars/Trucks,39,6,1,0,1,20769.88,0,,,,
343157378,1,3,646,Bur_Dubai,Two-Wheelers,37,7,1,0,0,163427.18,0,,,,
343157379,1,3,744,Bur_Dubai,Cars/Trucks,54,6,2,0,1,140068.77,0,,,,
343157380,1,3,710,Al_Sayed_Road,Two-Wheelers,36,8,2,0,0,83206.19,0,,,,
343157381,1,3,544,Bur_Dubai,Two-Wheelers,64,3,1,1,1,111402.97,1,,,,
343157382,1,3,723,Palm_Jumeirah,Cars/Trucks,52,5,1,0,1,92873.5,1,,,,
343157383,1,3,507,Al_Sayed_Road,Two-Wheelers,29,6,2,0,1,94780.9,0,,,,
343157384,1,3,787,Bur_Dubai,Two-Wheelers,35,1,1,1,1,16607.15,0,,,,
343157385,1,3,598,Al_Sayed_Road,Cars/Trucks,41,8,2,1,1,161954.43,0,,,,
343157386,1,3,796,Bur_Dubai,Cars/Trucks,51,6,2,0,1,194733.28,0,,,,
343157387,1,3,569,Al_Sayed_Road,Two-Wheelers,41,4,1,1,1,163524.7,0,,,,
343157388,1,3,711,Bur_Dubai,Cars/Trucks,34,8,2,0,0,48260.19,0,,,,
343157389,1,3,661,Palm_Jumeirah,Cars/Trucks,35,8,1,1,0,86678.48,0,,,,
343157390,1,3,415,Bur_Dubai,Cars/Trucks,32,5,1,1,1,3064.65,0,,,,
343157391,1,3,578,Al_Sayed_Road,Cars/Trucks,23,8,2,1,0,112124.98,0,,,,
343157392,1,3,611,Bur_Dubai,Two-Wheelers,26,2,2,1,1,120801.65,0,,,,
343157393,1,3,600,Bur_Dubai,Two-Wheelers,28,6,2,0,1,52193.23,0,,,,
343157394,1,3,661,Palm_Jumeirah,Two-Wheelers,32,1,1,0,1,56636.28,0,,,,
343157395,1,3,850,Bur_Dubai,Two-Wheelers,37,3,1,0,1,69372.88,0,,,,
343157396,1,3,573,Palm_Jumeirah,Two-Wheelers,47,4,1,0,1,164038.07,1,,,,
343157397,1,3,764,Al_Sayed_Road,Two-Wheelers,33,9,1,0,1,118982.51,0,,,,
343157398,1,3,838,Bur_Dubai,Two-Wheelers,34,8,2,1,0,27472.07,0,,,,
343157399,1,3,821,Bur_Dubai,Two-Wheelers,28,8,1,1,1,36754.13,0,,,,
343157400,1,3,607,Al_Sayed_Road,Two-Wheelers,36,4,1,1,1,46416.36,0,,,,
343157401,1,3,558,Bur_Dubai,Cars/Trucks,38,8,1,1,1,152872.39,0,,,,
343157402,1,3,530,Palm_Jumeirah,Cars/Trucks,23,1,2,1,1,165227.23,0,,,,
343157403,1,3,654,Palm_Jumeirah,Cars/Trucks,37,5,1,1,0,75927.35,0,,,,
343157404,1,3,530,Bur_Dubai,Two-Wheelers,33,4,1,1,1,172930.28,0,,,,
343157405,1,3,656,Al_Sayed_Road,Cars/Trucks,69,6,1,1,1,36108.5,0,,,,
343157406,1,3,520,Al_Sayed_Road,Cars/Trucks,43,7,2,1,1,36202.74,0,,,,
343157407,1,3,602,Palm_Jumeirah,Two-Wheelers,42,6,1,1,1,131886.46,0,,,,
343157408,1,3,701,Palm_Jumeirah,Two-Wheelers,48,1,1,1,1,133992.36,0,,,,
343157409,1,3,653,Al_Sayed_Road,Two-Wheelers,30,2,2,1,1,96658.26,0,,,,
343157410,1,3,668,Al_Sayed_Road,Cars/Trucks,25,8,2,1,1,135112.09,0,,,,
343157411,1,3,652,Bur_Dubai,Cars/Trucks,48,4,1,1,0,163944.18,1,,,,
343157412,1,3,639,Al_Sayed_Road,Two-Wheelers,54,2,2,1,1,53843.71,0,,,,
343157413,1,3,730,Al_Sayed_Road,Two-Wheelers,52,7,2,0,1,122398.84,0,,,,
343157414,1,3,780,Bur_Dubai,Cars/Trucks,34,1,1,1,1,64804.04,0,,,,
343157415,1,3,592,Bur_Dubai,Two-Wheelers,38,8,2,0,1,19370.73,0,,,,
343157416,1,3,628,Bur_Dubai,Cars/Trucks,34,4,2,1,1,126192.54,0,,,,
